Customer_ID,Credit Score,Risk Category,Limit Amount,Probability of Default,On Time,DPD 30,DPD 60,DPD 90,Net Cash-flow,Credit Utilization,Debt to Income,Loan to Value,Education Level,City,Age,Marital Status,Business
720,68,Medium,8021528,0.6657110082246375,0.4,0.3,0.2,0.1,9115859.409170128,0.5651872070845795,0.5337342633905209,0.7227131771658835,Bachelors,Faisalabad,39,Married,Crude Oil Refining
721,80,Low,24831804,0.13480082466646182,0.6,0.2,0.1,0.1,39836706.99323365,0.4894515892403351,0.39728437505291575,3.8781405026046887,Intermediate/A-level,Lahore,37,Married,Casting of Iron & Steel
722,80,Low,13351546,0.30161621124488314,0.6,0.2,0.1,0.1,46227466.14750085,0.33024867169270156,0.27046666751504533,4.323860164668825,Bachelors,Multan,36,Single,Food manufacturing
723,8,High,788089,0.7690305070870024,0.2,0.2,0.3,0.3,565791.7158388469,0.8649575622450885,0.6644534124135888,0.9309966005616029,Bachelors,Islamabad,45,Married,Cotton
724,91,Low,12913396,0.09115386443745854,0.6,0.2,0.1,0.1,46161346.593033135,0.4862669515281384,0.36279610047585864,3.635051612424872,Bachelors,Multan,36,Single,Mining & Minerals
725,9,High,744690,0.9460655648409413,0.2,0.2,0.3,0.3,834082.0735276137,0.7516785050588025,0.8568704359850933,0.7740811205314707,Masters or Higher,Islamabad,43,Single,Food manufacturing
726,97,Low,34096524,0.3047552159679432,0.6,0.2,0.1,0.1,47918618.25180323,0.42683585978899485,0.29803353838989327,1.2285553194068903,Intermediate/A-level,Faisalabad,50,Single,Cotton
727,37,High,793989,0.7760033148442663,0.2,0.2,0.3,0.3,590755.2549406021,0.8681676893753422,0.663093037081459,0.8894619435308649,Masters or Higher,Karachi,38,Single,Cotton
728,59,Medium,5343631,0.43419761965993264,0.4,0.3,0.2,0.1,9448268.201943215,0.586175321376548,0.5805311512665685,0.6140882855635665,Matric/O-level,Karachi,32,Widowed,Vegetable Oil and Ghee Mills
729,68,Medium,5939793,0.6601155618550717,0.4,0.3,0.2,0.1,5134021.875409572,0.6466697136278854,0.5709328439302772,0.5807124049631412,Bachelors,Lahore,44,Single,Food manufacturing
730,29,High,940990,0.7324317758599714,0.2,0.2,0.3,0.3,579420.4830352456,0.9599638654971218,0.8034922830139822,0.9512806857025845,Intermediate/A-level,Multan,42,Widowed,Crude Oil Refining
731,68,Medium,9020415,0.6184725558339162,0.4,0.3,0.2,0.1,8664265.420680333,0.4028045295644757,0.5331646632582396,0.5943907602548321,Intermediate/A-level,Islamabad,43,Married,Vegetable Oil and Ghee Mills
732,86,Low,30556911,0.16032765655343229,0.6,0.2,0.1,0.1,12407170.728529122,0.49205979598551175,0.372000167095738,2.5756533997029885,Masters or Higher,Islamabad,26,Single,Casting of Iron & Steel
733,11,High,593215,0.9943442775188364,0.2,0.2,0.3,0.3,572655.3271632364,0.8909999442206576,0.7886929558065894,0.9182846863969079,Bachelors,Karachi,41,Married,Food manufacturing
734,64,Medium,5884116,0.4458127761424454,0.4,0.3,0.2,0.1,9851306.915012168,0.6214249526871558,0.5787235365638911,0.6899593333695523,Intermediate/A-level,Islamabad,40,Single,Chemicals & Fertilizers
735,67,Medium,8955786,0.42244826857021245,0.4,0.3,0.2,0.1,7506877.2403538,0.46775487164246016,0.5997080563970858,0.7164673084784007,Masters or Higher,Karachi,43,Widowed,Vegetable Oil and Ghee Mills
736,55,Medium,8506089,0.6685735970230466,0.4,0.3,0.2,0.1,9755041.45105457,0.6400921636693543,0.5621005366119322,0.515656847591192,Masters or Higher,Lahore,33,Single,Cotton
737,15,High,559070,0.7410450568278507,0.2,0.2,0.3,0.3,647693.8898127896,0.7471705422337444,0.7215919881916238,0.9626430399876057,Bachelors,Multan,41,Single,Casting of Iron & Steel
738,55,Medium,9679149,0.5380774322938193,0.4,0.3,0.2,0.1,8919793.537609179,0.5714367481382256,0.5735760178067493,0.7397056428352222,Masters or Higher,Karachi,41,Married,Food manufacturing
739,58,Medium,7663304,0.6836277701553208,0.4,0.3,0.2,0.1,9186695.775129158,0.5553836122041724,0.5364945033070887,0.6996036330267784,Matric/O-level,Karachi,39,Single,Mining & Minerals
740,10,High,906973,0.9584836305653412,0.2,0.2,0.3,0.3,765651.6655434641,0.8465005549064555,0.6326362732970269,0.9638101528136958,Intermediate/A-level,Lahore,37,Married,Mining & Minerals
741,80,Low,49231182,0.28735274914226583,0.6,0.2,0.1,0.1,24748625.483803526,0.30948986735189055,0.28374874471358974,1.2726438089049341,Masters or Higher,Karachi,46,Widowed,Casting of Iron & Steel
742,90,Low,20342932,0.15482600563099969,0.6,0.2,0.1,0.1,14509826.34633134,0.2815499289847863,0.35972072296841034,0.4773389567303665,Intermediate/A-level,Faisalabad,43,Widowed,Vegetable Oil and Ghee Mills
743,96,Low,31108321,0.04896777953061249,0.6,0.2,0.1,0.1,37331562.78041379,0.43836246515285726,0.3084693787213729,2.4789877756888368,Bachelors,Lahore,41,Married,Food manufacturing
744,84,Low,42189869,0.19905839518141655,0.6,0.2,0.1,0.1,17383753.074405536,0.37177809217473407,0.3335097912810004,1.785594736967003,Intermediate/A-level,Multan,36,Married,Food manufacturing
745,60,Medium,9139344,0.6104288669534124,0.4,0.3,0.2,0.1,9761490.364935681,0.4828355412776085,0.5192317785465494,0.5653793096005244,Matric/O-level,Lahore,41,Single,Vegetable Oil and Ghee Mills
746,69,Medium,7063389,0.45753897227317086,0.4,0.3,0.2,0.1,6032551.486863812,0.4883201833809695,0.5348025554056058,0.7315514012153012,Intermediate/A-level,Lahore,42,Married,Crude Oil Refining
747,67,Medium,5055468,0.592543142352643,0.4,0.3,0.2,0.1,7415772.914750323,0.5134478403112515,0.567107515890985,0.7028595008541796,Intermediate/A-level,Karachi,36,Married,Cotton
748,31,High,715570,0.7652891055920542,0.2,0.2,0.3,0.3,968648.0911716401,0.7468457694490791,0.8146017643553254,0.8078662784082475,Bachelors,Karachi,37,Widowed,Cotton
749,20,High,685592,0.9096357936194851,0.2,0.2,0.3,0.3,663538.8894112713,0.7050655012041166,0.7158522359836953,0.8396018601143311,Bachelors,Faisalabad,43,Married,Vegetable Oil and Ghee Mills
750,89,Low,12484198,0.16766624864926305,0.6,0.2,0.1,0.1,16953079.236856736,0.2866864829363118,0.3410687153612909,2.767173247985354,Intermediate/A-level,Lahore,38,Widowed,Cotton
751,69,Medium,5650746,0.5072966765493044,0.4,0.3,0.2,0.1,8372313.869203199,0.5240825905041945,0.5140669981567295,0.7189348065838713,Intermediate/A-level,Lahore,39,Single,Food manufacturing
752,43,High,512739,0.8385924703390333,0.2,0.2,0.3,0.3,551478.4322267051,0.8285284717931377,0.8607160100283175,0.8681809681984751,Masters or Higher,Islamabad,29,Widowed,Crude Oil Refining
753,87,Low,46417854,0.24208470316348352,0.6,0.2,0.1,0.1,48692210.98681784,0.3383475853026303,0.31840471313508256,2.0280788157612037,Bachelors,Karachi,41,Married,Chemicals & Fertilizers
754,99,Low,36916483,0.3351348962651247,0.6,0.2,0.1,0.1,27657472.3673376,0.4695008245605466,0.3887687155581841,2.115866537804906,Intermediate/A-level,Karachi,39,Widowed,Cotton
755,62,Medium,7692701,0.5097516221235728,0.4,0.3,0.2,0.1,6615615.256985284,0.6340320707323561,0.5001281515717858,0.7376364654710312,Intermediate/A-level,Islamabad,43,Single,Food and Beverages
756,48,Medium,7557884,0.4073773761671776,0.4,0.3,0.2,0.1,5105787.123910579,0.47953807809569865,0.5964484342617142,0.5573369670047067,Intermediate/A-level,Lahore,42,Married,Chemicals & Fertilizers
757,28,High,957304,0.7265492073849245,0.2,0.2,0.3,0.3,501897.58519625576,0.9650643168799349,0.8073549456593684,0.8517084401716609,Intermediate/A-level,Karachi,40,Single,Cotton
758,54,Medium,7212702,0.6209913631487998,0.4,0.3,0.2,0.1,5051390.593608696,0.4044076934182234,0.5713401067004433,0.5301403386204883,Intermediate/A-level,Karachi,42,Widowed,Vegetable Oil and Ghee Mills
759,86,Low,41002145,0.25917993231594405,0.6,0.2,0.1,0.1,32233838.942865636,0.4162615038754152,0.30366571513394386,2.859829620516445,Bachelors,Lahore,38,Married,Vegetable Oil and Ghee Mills
760,31,High,693847,0.9834856816449091,0.2,0.2,0.3,0.3,555840.4929483818,0.7621816694744485,0.8435442505622732,0.9501177939745482,Intermediate/A-level,Lahore,38,Married,Cotton
761,70,Medium,7211713,0.42646953009853084,0.4,0.3,0.2,0.1,9777316.575145321,0.45626565920246615,0.5848670683676629,0.5767434834133274,Masters or Higher,Faisalabad,44,Single,Food manufacturing
762,83,Low,46887779,0.39503454615818,0.6,0.2,0.1,0.1,15414035.148996348,0.3363555342446893,0.2978868140138945,2.068068431585446,Bachelors,Islamabad,36,Married,Cotton
763,71,Medium,7947128,0.6774797719581304,0.4,0.3,0.2,0.1,9611729.584823553,0.6564101048433599,0.5482563895577116,0.7367244299941967,Intermediate/A-level,Islamabad,34,Married,Cotton
764,25,High,721593,0.9787438071706183,0.2,0.2,0.3,0.3,907759.1938742055,0.8863540522500571,0.7405976209294941,0.9363138802586052,Intermediate/A-level,Multan,40,Married,Food manufacturing
765,45,Medium,5655323,0.6851735039723706,0.4,0.3,0.2,0.1,8511816.233986644,0.5748785289569917,0.5075995372978315,0.5284984555155284,Intermediate/A-level,Karachi,44,Married,Casting of Iron & Steel
766,72,Medium,5608047,0.4329647479844697,0.4,0.3,0.2,0.1,6338759.863318755,0.6471912950268177,0.5385570745893343,0.5008611997666205,Masters or Higher,Lahore,40,Widowed,Mining & Minerals
767,33,High,814492,0.7142779486208767,0.2,0.2,0.3,0.3,673974.1349561291,0.8808208945564939,0.7886154857653106,0.822891437980201,Intermediate/A-level,Karachi,50,Single,Mining & Minerals
768,16,High,668501,0.9732281306483866,0.2,0.2,0.3,0.3,894577.4689623605,0.742931716664072,0.8725279927376932,0.8912097991801491,Intermediate/A-level,Islamabad,41,Widowed,Casting of Iron & Steel
769,44,High,945463,0.7712551719586547,0.2,0.2,0.3,0.3,690641.431986439,0.9136103752138688,0.8922032757333147,0.9074046695700293,Bachelors,Islamabad,37,Single,Food manufacturing
770,81,Low,10586815,0.09963050985178556,0.6,0.2,0.1,0.1,35901471.449544586,0.46077465642550935,0.2811972345583116,2.5256609845440967,Bachelors,Karachi,34,Widowed,Casting of Iron & Steel
771,37,High,750086,0.7479176295343491,0.2,0.2,0.3,0.3,760818.5523465205,0.8050045205298137,0.7685412057069632,0.8483291347162131,Bachelors,Islamabad,42,Widowed,Vegetable Oil and Ghee Mills
772,46,Medium,9490305,0.41846069430755595,0.4,0.3,0.2,0.1,5977357.095063661,0.6339758693096628,0.5116966273346468,0.5629035359180606,Bachelors,Lahore,43,Married,Cotton
773,77,Low,31606206,0.24040459727715358,0.6,0.2,0.1,0.1,10326798.250720857,0.2948265726397804,0.3452794157405065,2.081207912720825,Bachelors,Karachi,42,Married,Cotton
774,52,Medium,5770289,0.42638024097576277,0.4,0.3,0.2,0.1,6394164.736788366,0.5966526023740228,0.5762194712607129,0.5411124728349935,Bachelors,Islamabad,42,Married,Mining & Minerals
775,15,High,961699,0.9961898867079677,0.2,0.2,0.3,0.3,811079.8607823271,0.9302341019949851,0.6678398166370524,0.9932225018994946,Intermediate/A-level,Lahore,43,Single,Mining & Minerals
776,72,Medium,8342150,0.44206500707082075,0.4,0.3,0.2,0.1,6094102.21489607,0.5758527197055443,0.5457772768005151,0.5138461615472328,Intermediate/A-level,Lahore,44,Married,Cotton
777,96,Low,38784554,0.22352634498461765,0.6,0.2,0.1,0.1,37698069.878240645,0.42160355210276135,0.2568466987851266,2.5548486867068183,Bachelors,Multan,35,Widowed,Mining & Minerals
778,30,High,832648,0.9199529078095303,0.2,0.2,0.3,0.3,801847.8052615059,0.7796703123794546,0.7690197540715147,0.8255898447240789,Matric/O-level,Multan,35,Single,Food manufacturing
779,57,Medium,5418667,0.6373509409828866,0.4,0.3,0.2,0.1,9449814.354292525,0.4113400758114877,0.5529668364824808,0.713093993190163,Bachelors,Islamabad,46,Single,Vegetable Oil and Ghee Mills
780,8,High,794324,0.7494720281826305,0.2,0.2,0.3,0.3,964476.5352635588,0.9139333827587068,0.618828435713494,0.9322702793188485,Intermediate/A-level,Faisalabad,43,Widowed,Cotton
781,95,Low,41795609,0.10176725726148028,0.6,0.2,0.1,0.1,41547642.99596408,0.45117794463279454,0.2956066425550704,2.4909826736034817,Masters or Higher,Lahore,42,Married,Food manufacturing
782,82,Low,48386088,0.2131577834312176,0.6,0.2,0.1,0.1,11539533.729574773,0.48362558013792256,0.32560729430821805,4.373292094646447,Bachelors,Lahore,43,Widowed,Crude Oil Refining
783,93,Low,33066550,0.01415010639344294,0.6,0.2,0.1,0.1,36365286.993285365,0.33148656639103025,0.39528836016459706,1.1432462512351473,Intermediate/A-level,Lahore,37,Married,Vegetable Oil and Ghee Mills
784,11,High,967788,0.8765855321518216,0.2,0.2,0.3,0.3,926537.1560611919,0.9103944523180039,0.6627820272833045,0.7585758962465613,Intermediate/A-level,Multan,41,Single,Crude Oil Refining
785,49,Medium,9684622,0.6821243806632474,0.4,0.3,0.2,0.1,8504056.680231426,0.6213142167090815,0.503274580162249,0.5821027731243816,Bachelors,Karachi,37,Widowed,Food manufacturing
786,64,Medium,6940036,0.4835604285141034,0.4,0.3,0.2,0.1,6987012.476805431,0.4848406021679935,0.5241892884439623,0.7114658108931261,Masters or Higher,Karachi,50,Married,Vegetable Oil and Ghee Mills
787,36,High,954494,0.8790891567245491,0.2,0.2,0.3,0.3,631363.6321345458,0.777793503288895,0.6173624106446244,0.8396989960598757,Bachelors,Islamabad,42,Widowed,Crude Oil Refining
788,62,Medium,8329592,0.5521109323356571,0.4,0.3,0.2,0.1,6323440.187898977,0.5774854892609083,0.5145962637548567,0.6984551133101138,Intermediate/A-level,Islamabad,45,Single,Cotton
789,36,High,615716,0.8416160497479208,0.2,0.2,0.3,0.3,918469.5480272919,0.9946269092665536,0.699768465171599,0.8396940656275957,Bachelors,Faisalabad,38,Widowed,Crude Oil Refining
790,92,Low,12430999,0.010261871704263181,0.6,0.2,0.1,0.1,40943758.37645908,0.4063663054964218,0.2949458172825474,1.2105443983996125,Masters or Higher,Lahore,35,Married,Vegetable Oil and Ghee Mills
791,88,Low,21070960,0.22331554139949494,0.6,0.2,0.1,0.1,49261310.78183248,0.472488662433746,0.2530725439537593,1.0498140611333708,Intermediate/A-level,Multan,34,Widowed,Food manufacturing
792,77,Low,23506911,0.05934003053788384,0.6,0.2,0.1,0.1,29925102.024576183,0.3679582360537948,0.3292722877390171,2.567222941438868,Bachelors,Islamabad,37,Married,Chemicals & Fertilizers
793,47,Medium,5978771,0.4548299854701975,0.4,0.3,0.2,0.1,5130553.6456790045,0.5023735760988252,0.5676385372824608,0.6628214966087251,Bachelors,Faisalabad,43,Married,Casting of Iron & Steel
794,25,High,823981,0.9494343911229105,0.2,0.2,0.3,0.3,507293.2586529984,0.8933871887153395,0.7889970254684311,0.8586681086997878,Bachelors,Islamabad,35,Widowed,Cotton
795,43,High,873788,0.9474030598623635,0.2,0.2,0.3,0.3,614487.9326994108,0.9726137329183167,0.7309213159179001,0.9981125293486233,Intermediate/A-level,Karachi,43,Widowed,Vegetable Oil and Ghee Mills
796,27,High,611915,0.8815093082561744,0.2,0.2,0.3,0.3,619623.8247746793,0.8870220720526373,0.8967657990161249,0.9208560083776944,Masters or Higher,Lahore,25,Married,Cotton
797,36,High,861154,0.7398562485047743,0.2,0.2,0.3,0.3,608619.4444171253,0.9359877914945801,0.7018984035472897,0.8201031468249859,Masters or Higher,Lahore,42,Married,Crude Oil Refining
798,95,Low,36339355,0.28430795860593483,0.6,0.2,0.1,0.1,34695468.891767606,0.3185019373512832,0.33863576205259294,4.85849272115323,Bachelors,Islamabad,38,Widowed,Food manufacturing
799,76,Low,13507887,0.2619249751107876,0.6,0.2,0.1,0.1,25034855.688316915,0.47910622172761896,0.3886478311484903,1.1043800129978274,Masters or Higher,Karachi,38,Married,Food manufacturing
800,89,Low,11959617,0.14956530876254437,0.6,0.2,0.1,0.1,22126009.60354162,0.4595185282603478,0.39149345571316385,3.1539221759838183,Bachelors,Lahore,32,Single,Food manufacturing
801,54,Medium,8108474,0.5543615912876799,0.4,0.3,0.2,0.1,5542067.692129581,0.6704950686283075,0.5096006120471348,0.7184403420468789,Intermediate/A-level,Multan,43,Single,Chemicals & Fertilizers
802,92,Low,33269849,0.22031921531441723,0.6,0.2,0.1,0.1,24697272.405704077,0.25678622077162544,0.3888237984457496,1.957135516060156,Bachelors,Lahore,38,Married,Casting of Iron & Steel
803,44,High,970742,0.8632433877509078,0.2,0.2,0.3,0.3,701299.2169854915,0.8707236921756076,0.833913632827765,0.9457613773096334,Bachelors,Lahore,49,Married,Casting of Iron & Steel
804,58,Medium,9272239,0.5724984399197671,0.4,0.3,0.2,0.1,6888822.379359747,0.6521962045661884,0.532871699220289,0.6785083808858614,Matric/O-level,Multan,38,Married,Vegetable Oil and Ghee Mills
805,93,Low,27092912,0.12933524616845726,0.6,0.2,0.1,0.1,45017135.42682216,0.3074728893215512,0.31639362631339873,3.972382232231104,Intermediate/A-level,Islamabad,40,Married,Crude Oil Refining
806,39,High,520039,0.8828921258244083,0.2,0.2,0.3,0.3,824501.1849644585,0.7430419863591274,0.7358852540842831,0.9528735244725534,Masters or Higher,Karachi,42,Married,Cotton
807,50,Medium,6543708,0.4347870865212149,0.4,0.3,0.2,0.1,8068984.392021848,0.45639840254261627,0.5972293132149025,0.5110358700348754,Bachelors,Multan,46,Single,Food and Beverages
808,68,Medium,9642934,0.671732135339696,0.4,0.3,0.2,0.1,7806840.669822088,0.5600495977829436,0.5266933806744388,0.6156477742329459,Masters or Higher,Lahore,37,Widowed,Cotton
809,58,Medium,9389019,0.6918074002989021,0.4,0.3,0.2,0.1,8648218.55331658,0.48731368774693445,0.587164508959603,0.5108333261438607,Bachelors,Karachi,46,Widowed,Food manufacturing
810,56,Medium,6634255,0.4435664443467501,0.4,0.3,0.2,0.1,5439054.066484065,0.5883818836794428,0.5530973373624894,0.6603906434595912,Intermediate/A-level,Karachi,35,Single,Cotton
811,83,Low,36127173,0.01869241254242926,0.6,0.2,0.1,0.1,44138222.38101332,0.4535798158121765,0.3165945528030155,3.427110672716595,Intermediate/A-level,Islamabad,45,Married,Vegetable Oil and Ghee Mills
812,48,Medium,7242314,0.6819622605645298,0.4,0.3,0.2,0.1,7593197.392302506,0.4940265210493434,0.5428244979260336,0.6328418931872531,Bachelors,Faisalabad,42,Married,Chemicals & Fertilizers
813,53,Medium,9658033,0.49037468690001773,0.4,0.3,0.2,0.1,9075782.568615364,0.45090415493395963,0.5182196883985529,0.5883467023543345,Bachelors,Lahore,43,Married,Cotton
814,86,Low,13371969,0.18580855894965398,0.6,0.2,0.1,0.1,10937219.915192196,0.3544586830265932,0.39089952496096736,2.432675224721738,Bachelors,Karachi,43,Single,Vegetable Oil and Ghee Mills
815,33,High,876328,0.9965579239316709,0.2,0.2,0.3,0.3,910386.628838165,0.8802063231062855,0.7915644201461478,0.8405350869617252,Matric/O-level,Multan,50,Widowed,Casting of Iron & Steel
816,52,Medium,6815925,0.4014686252654135,0.4,0.3,0.2,0.1,5486484.868999306,0.45183518253891986,0.5174229393993053,0.5828661424166568,Masters or Higher,Lahore,29,Married,Food manufacturing
817,36,High,557363,0.8101569285645155,0.2,0.2,0.3,0.3,922919.1158513684,0.9127244201371526,0.7198216267532767,0.8840789554072143,Intermediate/A-level,Karachi,28,Widowed,Vegetable Oil and Ghee Mills
818,94,Low,35587228,0.04809146845793033,0.6,0.2,0.1,0.1,30250125.32693515,0.2886877891894631,0.3736173440296319,0.759216495081363,Intermediate/A-level,Islamabad,36,Widowed,Crude Oil Refining
819,94,Low,15834449,0.022684249849955207,0.6,0.2,0.1,0.1,18358055.596027624,0.2980850088115819,0.3864929809322589,3.0143358735047405,Bachelors,Islamabad,40,Married,Cotton
820,42,High,825964,0.8000328021738231,0.2,0.2,0.3,0.3,976160.4253462725,0.9396018262160004,0.7230685221392695,0.8066267533017125,Intermediate/A-level,Multan,32,Widowed,Vegetable Oil and Ghee Mills
821,18,High,920987,0.910254125578775,0.2,0.2,0.3,0.3,978280.2830129921,0.8817577629511565,0.6521098931153522,0.8892294112099757,Bachelors,Islamabad,32,Single,Vegetable Oil and Ghee Mills
822,69,Medium,6625871,0.4208175482546299,0.4,0.3,0.2,0.1,6694674.3262998145,0.6841883468614751,0.5358331691842217,0.6173537806199945,Intermediate/A-level,Islamabad,30,Widowed,Cotton
823,82,Low,32578152,0.11192215328867883,0.6,0.2,0.1,0.1,29818582.65716976,0.46631646895654616,0.37947046521313954,2.3328314588141565,Matric/O-level,Karachi,42,Married,Casting of Iron & Steel
824,56,Medium,5035381,0.40805916187638525,0.4,0.3,0.2,0.1,9331683.243122516,0.6404528312378436,0.503913506635381,0.5258262129024602,Masters or Higher,Multan,35,Married,Food manufacturing
825,84,Low,40678238,0.3073584482981888,0.6,0.2,0.1,0.1,49214799.57848527,0.4827339155222668,0.2690207475843893,4.69169180905125,Intermediate/A-level,Islamabad,37,Single,Food manufacturing
826,95,Low,26716446,0.09111767142923055,0.6,0.2,0.1,0.1,27605183.84360245,0.3249918809236626,0.36111608523152927,0.40802134475054075,Bachelors,Lahore,42,Married,Mining & Minerals
827,86,Low,17481362,0.2642850739102047,0.6,0.2,0.1,0.1,44208069.77319516,0.38125604496855575,0.3734127206750407,1.9834815823812684,Masters or Higher,Lahore,40,Widowed,Casting of Iron & Steel
828,75,Low,49600998,0.037594153953086296,0.6,0.2,0.1,0.1,25896422.983309656,0.47474675177169645,0.33258806896511656,2.1970646913009473,Intermediate/A-level,Lahore,37,Married,Mining & Minerals
829,56,Medium,6191728,0.595645971851591,0.4,0.3,0.2,0.1,8015393.113150814,0.6804220107385335,0.5678567206261778,0.5981423505016614,Bachelors,Karachi,40,Widowed,Cotton
830,80,Low,14113350,0.195401177766504,0.6,0.2,0.1,0.1,27899372.805725466,0.27899717965074367,0.2775509598019944,1.2535665934274094,Bachelors,Islamabad,36,Single,Chemicals & Fertilizers
831,85,Low,21337782,0.28849182907612647,0.6,0.2,0.1,0.1,37976553.851829425,0.4648918809012799,0.30893295696731554,3.458347757599486,Masters or Higher,Lahore,32,Widowed,Food manufacturing
832,26,High,816444,0.9187325446628413,0.2,0.2,0.3,0.3,821391.8575319907,0.9476917630701112,0.6233466397347823,0.8039449690868344,Masters or Higher,Multan,48,Widowed,Mining & Minerals
833,91,Low,43151819,0.24385816296167884,0.6,0.2,0.1,0.1,46191799.74422826,0.3101739131492397,0.34867178175140884,3.673845654195315,Masters or Higher,Islamabad,37,Married,Chemicals & Fertilizers
834,18,High,934868,0.8643275534821974,0.2,0.2,0.3,0.3,553493.8677144557,0.832338159501319,0.7188838569757768,0.952487920150024,Bachelors,Islamabad,35,Married,Crude Oil Refining
835,91,Low,15499924,0.3238381025212146,0.6,0.2,0.1,0.1,32276471.418067016,0.4262960569778399,0.2616155579762816,1.3389595549898439,Masters or Higher,Lahore,42,Married,Mining & Minerals
836,56,Medium,5498556,0.43151736274369756,0.4,0.3,0.2,0.1,7839736.300248045,0.4605746070837724,0.5961995410768401,0.7290874434548289,Masters or Higher,Lahore,36,Married,Food and Beverages
837,21,High,858037,0.7618487106010798,0.2,0.2,0.3,0.3,751512.9926590382,0.996520626215318,0.651149616713735,0.8960903669097062,Masters or Higher,Lahore,42,Married,Cotton
838,48,Medium,8628422,0.6314710964926771,0.4,0.3,0.2,0.1,7996520.485376112,0.42106677286297106,0.5108962577257841,0.6299366630968598,Bachelors,Karachi,38,Single,Chemicals & Fertilizers
839,90,Low,19108353,0.3088465866010104,0.6,0.2,0.1,0.1,49080751.9338237,0.34995519963390304,0.29614334721824687,0.7243983460380463,Intermediate/A-level,Karachi,42,Single,Food manufacturing
840,43,High,980678,0.8758470782478451,0.2,0.2,0.3,0.3,768535.225897643,0.7457734121941306,0.7804653119234803,0.9291216131238565,Intermediate/A-level,Karachi,44,Married,Food manufacturing
841,79,Low,11364495,0.037885025011110685,0.6,0.2,0.1,0.1,43182631.75282311,0.4202032949923079,0.3830338593142828,1.8997536142644214,Bachelors,Faisalabad,47,Married,Vegetable Oil and Ghee Mills
842,7,High,673714,0.8755198516997726,0.2,0.2,0.3,0.3,753189.9030404618,0.8336884520077216,0.8882157565860167,0.940016870245713,Matric/O-level,Karachi,36,Married,Chemicals & Fertilizers
843,98,Low,48561534,0.0060290691735614965,0.6,0.2,0.1,0.1,48805447.00754616,0.33405271760741473,0.3642853310414564,1.6604846954753611,Bachelors,Multan,34,Single,Food and Beverages
844,86,Low,26157624,0.1926344587855512,0.6,0.2,0.1,0.1,30757366.032105133,0.2708389537497587,0.3570984715617101,2.1570343526709252,Intermediate/A-level,Karachi,44,Single,Casting of Iron & Steel
845,90,Low,38151761,0.1766108482891069,0.6,0.2,0.1,0.1,44611463.727361135,0.4970669581857373,0.26886775506919264,4.903767571012177,Intermediate/A-level,Lahore,51,Married,Vegetable Oil and Ghee Mills
846,16,High,714696,0.9511588630483614,0.2,0.2,0.3,0.3,666178.7860108614,0.8180854939667134,0.7503339337224348,0.7568619035007164,Bachelors,Faisalabad,43,Married,Crude Oil Refining
847,46,Medium,6738608,0.678802859684821,0.4,0.3,0.2,0.1,8027138.023066899,0.6575525257912477,0.5121409494377683,0.6051551173339438,Intermediate/A-level,Islamabad,37,Single,Cotton
848,54,Medium,9398920,0.6373951999087236,0.4,0.3,0.2,0.1,7056542.385515615,0.5499844260875032,0.5636647343529994,0.7148384242468003,Intermediate/A-level,Karachi,36,Married,Casting of Iron & Steel
849,27,High,996528,0.8996599585513724,0.2,0.2,0.3,0.3,807679.1132605235,0.8152225999932899,0.8397741615240248,0.8620567168274073,Intermediate/A-level,Karachi,34,Single,Food manufacturing
850,15,High,678123,0.9605034549146667,0.2,0.2,0.3,0.3,650228.8070497025,0.8144755264606613,0.600476235049857,0.868552727235983,Matric/O-level,Lahore,39,Widowed,Vegetable Oil and Ghee Mills
851,86,Low,13822383,0.2042047193248666,0.6,0.2,0.1,0.1,13994711.449296715,0.4459333372136296,0.39455641305952716,2.374786037959201,Bachelors,Karachi,39,Widowed,Vegetable Oil and Ghee Mills
852,96,Low,18221928,0.32424739117553425,0.6,0.2,0.1,0.1,21815125.93166599,0.49181531054383776,0.32466583253596604,2.4108160113433756,Intermediate/A-level,Lahore,39,Married,Casting of Iron & Steel
853,81,Low,19181840,0.3901113127064677,0.6,0.2,0.1,0.1,44973455.93300004,0.25413308036386195,0.2948672771169433,3.2648792813707583,Intermediate/A-level,Lahore,42,Single,Food and Beverages
854,43,High,981819,0.9593360982347291,0.2,0.2,0.3,0.3,606006.7954431479,0.9311800041067161,0.8724779711299562,0.986821938560929,Bachelors,Karachi,35,Married,Vegetable Oil and Ghee Mills
855,95,Low,35075493,0.12001570729324829,0.6,0.2,0.1,0.1,41736854.111506835,0.3871403957717562,0.33386846294704264,2.102953897017066,Masters or Higher,Lahore,33,Married,Chemicals & Fertilizers
856,23,High,942077,0.7557433507375868,0.2,0.2,0.3,0.3,938871.4744287655,0.8555567244678159,0.7551417842035636,0.8055251279442178,Bachelors,Karachi,30,Widowed,Cotton
857,61,Medium,8985629,0.6999411207221911,0.4,0.3,0.2,0.1,8608113.69746956,0.49862598422036375,0.5952229976198717,0.5060447720859077,Bachelors,Lahore,36,Widowed,Vegetable Oil and Ghee Mills
858,42,High,974690,0.7331429773533559,0.2,0.2,0.3,0.3,979696.4624944878,0.9034101877061356,0.8479626105373548,0.8554736003059745,Bachelors,Faisalabad,51,Widowed,Casting of Iron & Steel
